catalog,vizier_source,vizier_table,recno,MOO2,m_MOO2,RAJ2000,DEJ2000,zphot,e_zphot,S_N,S_N-G,Name-fg,zspec,r_zspec,LitName,r_LitName,SimbadName,NED,RA_deg,Dec_deg
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14913,J12224+03313,,185.607,3.523,1.05,0.059,5.6,6.8,,1e+20,,,,,NED,185.60699462890625,3.5230000019073486
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14914,J12224-04592,,185.611,-4.987,0.6,0.046,8.0,9.9,,1e+20,,,,,NED,185.61099243164062,-4.986999988555908
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14915,J12224-01421,,185.611,-1.703,0.84,0.053,5.4,6.4,,1e+20,,HSCJ122227-014151,14,HSCS J122227-014151,NED,185.61099243164062,-1.7029999494552612
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14916,J12224+02373,,185.619,2.623,0.57,0.046,5.1,5.9,,1e+20,,,,,NED,185.61900329589844,2.622999906539917
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14917,J12225-02087,,185.625,-2.146,1.19,0.064,5.2,6.3,,1e+20,,,,,NED,185.625,-2.1459999084472656
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14918,J12225-00471,,185.647,-0.786,0.57,0.046,5.8,6.9,,1e+20,,KDR2 J122236.0-004656,15,[RPB2017] KDR2 J122236.0-004656,NED,185.64700317382812,-0.7860000133514404
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14919,J12226-02145,,185.648,-2.243,0.38,0.04,10.1,13.0,,0.374,2,ACT-CL J1222.6-0214,"2,12",ACT-CL J1222.6-0214,NED,185.6479949951172,-2.243000030517578
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14920,J12226-02179,,185.649,-2.3,1.285,0.066,6.7,8.7,,1e+20,,,,,NED,185.6490020751953,-2.299999952316284
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14921,J12226-02051,,185.655,-2.086,1.38,0.069,6.8,8.9,,1e+20,,,,,NED,185.65499877929688,-2.0859999656677246
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14922,J12226-02463,,185.656,-2.773,0.82,0.053,5.8,7.0,,1e+20,,,,,NED,185.656005859375,-2.7730000019073486
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14923,J12226-02493,,185.656,-2.823,0.975,0.057,5.5,6.6,,1e+20,,,,,NED,185.656005859375,-2.822999954223633
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14924,J12227-01299,,185.678,-1.5,0.305,0.038,8.6,10.6,,0.29,12,RMJ122242.7-013041.6,12,[RRB2014] RM J122242.7-013041.6,NED,185.67799377441406,-1.5
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14925,J12227+02345,,185.679,2.576,0.32,0.038,6.4,7.5,,0.3,12,RMJ122243.4+023500.2,"12,14",[RRB2014] RM J122243.4+023500.2,NED,185.6790008544922,2.5759999752044678
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14926,J12227+02059,,185.688,2.1,0.21,0.035,12.6,15.9,,0.229,12,PSZ2 G286.39+64.06,"3,12,14",PSZ2 G286.39+64.06,NED,185.68800354003906,2.0999999046325684
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14927,J12227+00246,,185.69,0.41,0.4,0.041,5.9,6.9,,1e+20,,,,,NED,185.69000244140625,0.4099999964237213
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14928,J12227-03397,,185.691,-3.663,0.865,0.054,5.6,6.6,,1e+20,,,,,NED,185.6909942626953,-3.6630001068115234
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14929,J12227-00541,,185.694,-0.903,0.65,0.048,6.5,7.8,,0.704,14,HSCJ122244-005456,14,HSCS J122244-005456,NED,185.69400024414062,-0.902999997138977
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14930,J12227-00008,,185.697,-0.013,0.75,0.051,5.2,6.1,,1e+20,,,,,NED,185.69700622558594,-0.013000000268220901
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14931,J12228+03299,,185.701,3.5,0.49,0.043,7.1,8.6,,1e+20,,,,,NED,185.7010040283203,3.5
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14932,J12228-02369,,185.709,-2.616,0.79,0.052,7.4,9.3,,1e+20,,,,,NED,185.70899963378906,-2.615999937057495
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14933,J12228+03119,,185.713,3.2,0.49,0.043,7.7,9.6,,0.51,12,RMJ122250.9+031222.9,12,[RRB2014] RM J122250.9+031222.9,NED,185.71299743652344,3.200000047683716
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14934,J12228+03263,,185.717,3.44,0.485,0.043,6.8,8.2,,1e+20,,,,,NED,185.7169952392578,3.440000057220459
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14935,J12229+00292,,185.73,0.487,0.41,0.041,6.8,8.1,,1e+20,,KDR2 J122257.4+002911,15,[RPB2017] KDR2 J122257.4+002911,NED,185.72999572753906,0.4869999885559082
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14936,J12229+00120,,185.737,0.2,0.68,0.049,5.1,5.9,,1e+20,,,,,NED,185.73699951171875,0.20000000298023224
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14937,J12229-03293,,185.741,-3.49,0.8,0.052,7.1,8.7,,1e+20,,,,,NED,185.74099731445312,-3.490000009536743
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14938,J12230-02219,,185.749,-2.366,0.82,0.053,7.3,9.1,,1e+20,,,,,NED,185.74899291992188,-2.365999937057495
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14939,J12230+01085,,185.754,1.143,1.03,0.059,5.4,6.5,,1e+20,,,,,NED,185.75399780273438,1.1430000066757202
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14940,J12230-01083,,185.761,-1.14,0.53,0.044,5.3,6.1,,0.56,14,HSCJ122302-010739,14,HSCS J122302-010739,NED,185.76100158691406,-1.1399999856948853
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14941,J12230-00218,,185.764,-0.363,0.79,0.052,6.1,7.3,,1e+20,,HSCJ122304-002214,14,HSCS J122304-002214,NED,185.76400756835938,-0.3630000054836273
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14942,J12231-03151,,185.794,-3.253,0.35,0.039,5.9,6.8,,1e+20,,RMJ122307.8-031529.1,12,[RRB2014] RM J122307.8-031529.1,NED,185.79400634765625,-3.253000020980835
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14943,J12231-03379,,185.794,-3.633,0.26,0.037,5.3,6.0,,1e+20,,,,,NED,185.79400634765625,-3.632999897003174
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14944,J12232+00300,,185.8,0.5,0.265,0.037,5.2,5.9,,1e+20,,,,,NED,185.8000030517578,0.5
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14945,J12232-02319,,185.806,-2.533,0.88,0.055,5.3,6.2,,1e+20,,,,,NED,185.80599975585938,-2.5329999923706055
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14946,J12233-00300,,185.83,-0.5,0.72,0.05,5.4,6.4,,1e+20,,,,,NED,185.8300018310547,-0.5
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14947,J12233-01207,,185.834,-1.346,0.59,0.046,5.6,6.6,,1e+20,,,,,NED,185.83399963378906,-1.3459999561309814
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14948,J12233-03599,,185.845,-4.0,0.96,0.057,6.6,8.1,,1e+20,,,,,NED,185.84500122070312,-4.0
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14949,J12234-00371,,185.864,-0.62,1.44,0.071,5.4,6.9,,1e+20,,,,,NED,185.86399841308594,-0.6200000047683716
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14950,J12234+00335,,185.87,0.56,1.485,0.072,5.1,6.5,,1e+20,,,,,NED,185.8699951171875,0.5600000023841858
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14951,J12234-00517,,185.871,-0.863,0.455,0.042,5.5,6.5,,1e+20,,KDR2 J122329.3-005142,15,[RPB2017] KDR2 J122329.3-005142,NED,185.87100219726562,-0.8629999756813049
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14952,J12235-00114,,185.884,-0.19,0.46,0.042,7.0,8.5,,0.488,14,HSCJ122332-001132,"14,15",HSCS J122332-001132,NED,185.88400268554688,-0.1899999976158142
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14953,J12235+04003,,185.886,4.006,0.33,0.039,8.2,10.0,,0.327,12,RMJ122332.5+040036.5,12,[RRB2014] RM J122332.5+040036.5,NED,185.88600158691406,4.00600004196167
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14954,J12235-01553,,185.888,-1.923,0.29,0.037,6.7,7.9,,1e+20,,RMJ122330.1-015511.4,12,[RRB2014] RM J122330.1-015511.4,NED,185.88800048828125,-1.9229999780654907
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14955,J12235-04219,,185.893,-4.366,0.54,0.045,5.4,6.2,,1e+20,,,,,NED,185.89300537109375,-4.366000175476074
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14956,J12235-02099,,185.895,-2.166,0.42,0.041,6.5,7.8,,0.437,12,RMJ122332.1-020917.4,12,[RRB2014] RM J122332.1-020917.4,NED,185.89500427246094,-2.1659998893737793
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14957,J12236+04055,,185.903,4.093,1.27,0.066,5.1,6.2,,1e+20,,,,,NED,185.9029998779297,4.0929999351501465
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14958,J12236+04071,,185.916,4.12,0.65,0.048,5.4,6.3,,1e+20,,,,,NED,185.91600036621094,4.119999885559082
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14959,J12236+00228,,185.917,0.38,1.48,0.072,5.2,6.6,,1e+20,,,,,NED,185.91700744628906,0.3799999952316284
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14960,J12236+00154,,185.92,0.257,0.55,0.045,8.5,10.7,,0.586,14,HSCJ122340+001531,"14,15",HSCS J122340+001531,NED,185.9199981689453,0.25699999928474426
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14961,J12237+02533,,185.923,2.889,0.29,0.037,8.5,10.5,,0.327,12,RMJ122339.9+025255.3,"12,14",[RRB2014] RM J122339.9+025255.3,NED,185.92300415039062,2.8889999389648438
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14962,J12237-00413,,185.927,-0.69,0.48,0.043,7.9,9.8,,1e+20,,KDR2 J122343.2-004112,15,[RPB2017] KDR2 J122343.2-004112,NED,185.927001953125,-0.6899999976158142
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14963,J12237-01579,,185.935,-1.966,0.28,0.037,5.1,5.8,,1e+20,,,,,NED,185.93499755859375,-1.965999960899353
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14964,J12238-01295,,185.961,-1.493,0.38,0.04,8.6,10.7,,1e+20,,,,,NED,185.96099853515625,-1.4930000305175781
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14965,J12239+02397,,185.976,2.663,0.64,0.048,7.6,9.4,,0.612,14,HSCJ122355+023911,14,HSCS J122355+023911,NED,185.9759979248047,2.6630001068115234
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14966,J12239-01025,,185.981,-1.043,0.74,0.05,5.3,6.3,,1e+20,,,,,NED,185.9810028076172,-1.0429999828338623
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14967,J12239-00475,,185.987,-0.793,1.365,0.069,5.4,6.7,,1e+20,,,,,NED,185.98699951171875,-0.7929999828338623
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14968,J12240-04285,,186.007,-4.476,0.32,0.038,6.5,7.6,,1e+20,,,,,NED,186.0070037841797,-4.47599983215332
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14969,J12240-01385,,186.008,-1.643,0.44,0.042,5.5,6.4,,1e+20,,,,,NED,186.00799560546875,-1.6430000066757202
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14970,J12240-02441,,186.02,-2.736,0.565,0.045,7.1,8.6,,1e+20,,,,,NED,186.02000427246094,-2.7360000610351562
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14971,J12241+02431,,186.03,2.719,0.41,0.041,5.5,6.3,,1e+20,,,,,NED,186.02999877929688,2.7190001010894775
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14972,J12241-02483,,186.03,-2.806,0.66,0.048,5.1,6.0,,1e+20,,,,,NED,186.02999877929688,-2.805999994277954
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14973,J12241-04235,,186.047,-4.393,0.94,0.056,5.3,6.3,,1e+20,,,,,NED,186.0469970703125,-4.39300012588501
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14974,J12241-00280,,186.047,-0.466,0.72,0.05,5.8,6.9,,1e+20,,,,,NED,186.0469970703125,-0.4659999907016754
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14975,J12242-01411,,186.061,-1.686,0.86,0.054,5.3,6.2,,1e+20,,HSCJ122416-014056,14,HSCS J122416-014056,NED,186.06100463867188,-1.6859999895095825
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14976,J12243+04469,,186.078,4.783,1.11,0.061,6.0,7.4,,1e+20,,MOO J1224+0446,13,MOO J1224+0446,NED,186.0780029296875,4.7829999923706055
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14977,J12243+03093,,186.081,3.156,0.39,0.04,9.4,11.9,,0.415,12,RMJ122415.4+030944.5,12,[RRB2014] RM J122415.4+030944.5,NED,186.08099365234375,3.1559998989105225
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14978,J12243-02175,,186.082,-2.293,0.26,0.037,5.1,5.7,,1e+20,,,,,NED,186.08200073242188,-2.2929999828338623
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14979,J12243+02117,,186.092,2.196,0.41,0.041,10.2,13.2,,0.454,2,ACT-CL J1224.3+0211,"2,12,14",ACT-CL J1224.3+0211,NED,186.0919952392578,2.196000099182129
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14980,J12244+02029,,186.099,2.049,0.45,0.042,9.0,11.5,,0.452,12,RMJ122425.8+020310.7,"12,14",[RRB2014] RM J122425.8+020310.7,NED,186.0989990234375,2.0490000247955322
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14981,J12244+02287,,186.099,2.479,0.29,0.037,5.1,5.8,,0.305,12,RMJ122423.9+022754.8,"12,14",[RRB2014] RM J122423.9+022754.8,NED,186.0989990234375,2.4790000915527344
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14982,J12244+02389,,186.11,2.649,1.24,0.065,5.3,6.4,,1e+20,,,,,NED,186.11000061035156,2.6489999294281006
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14983,J12245-03219,,186.131,-3.366,0.37,0.04,6.6,7.8,,1e+20,,,,,NED,186.13099670410156,-3.365999937057495
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14984,J12245-02485,,186.137,-2.809,1.36,0.068,5.3,6.6,,1e+20,,,,,NED,186.13699340820312,-2.809000015258789
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14985,J12245+00024,,186.147,0.04,0.66,0.048,6.2,7.4,,1e+20,,KDR2 J122433.6+000219,15,[RPB2017] KDR2 J122433.6+000219,NED,186.14700317382812,0.03999999910593033
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14986,J12245-00335,,186.147,-0.56,0.68,0.049,5.4,6.3,,1e+20,,,,,NED,186.14700317382812,-0.5600000023841858
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14987,J12246-03593,,186.159,-3.989,0.935,0.056,5.5,6.5,,1e+20,,,,,NED,186.15899658203125,-3.989000082015991
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14988,J12246-02243,,186.162,-2.406,0.66,0.048,6.3,7.5,,0.418,12,RMJ122444.5-022340.7,12,[RRB2014] RM J122444.5-022340.7,NED,186.16200256347656,-2.4059998989105225
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14989,J12247-00235,,186.177,-0.393,0.15,0.033,5.6,6.0,,0.158,12,RMJ122443.3-002507.0,"12,14,15",[RRB2014] RM J122443.3-002507.0,NED,186.177001953125,-0.3930000066757202
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14990,J12247-02241,,186.189,-2.403,0.39,0.04,5.8,6.8,,1e+20,,,,,NED,186.18899536132812,-2.4030001163482666
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14991,J12247+00124,,186.19,0.207,0.82,0.053,6.0,7.2,,1e+20,,HSCJ122445+001155,14,HSCS J122445+001155,NED,186.19000244140625,0.2070000022649765
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14992,J12247-00411,,186.197,-0.686,0.465,0.042,10.9,14.4,,0.495,12,RMJ122450.7-004040.7,"12,14,15",[RRB2014] RM J122450.7-004040.7,NED,186.19700622558594,-0.6859999895095825
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14993,J12249+02313,,186.226,2.523,0.48,0.043,5.1,5.9,,1e+20,,,,,NED,186.2259979248047,2.5230000019073486
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14994,J12249-03245,,186.228,-3.409,0.99,0.058,7.0,8.8,,1e+20,,,,,NED,186.22799682617188,-3.4089999198913574
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14995,J12250+03373,,186.262,3.622,0.68,0.049,6.2,7.4,,1e+20,,HSCJ122501+033627,14,HSCS J122501+033627,NED,186.26199340820312,3.621999979019165
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14996,J12250-01405,,186.271,-1.676,1.23,0.065,5.1,6.2,,1e+20,,,,,NED,186.27099609375,-1.6759999990463257
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14997,J12250-03545,,186.273,-3.909,0.45,0.042,6.5,7.7,,1e+20,,,,,NED,186.2729949951172,-3.9089999198913574
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14998,J12251-02499,,186.297,-2.832,0.39,0.04,7.6,9.2,,1e+20,,,,,NED,186.2969970703125,-2.8320000171661377
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,14999,J12252-00271,,186.301,-0.453,0.28,0.037,6.6,7.7,,0.3,12,RMJ122513.3-002637.5,"12,14,15",[RRB2014] RM J122513.3-002637.5,NED,186.30099487304688,-0.453000009059906
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15000,J12253+00020,,186.334,0.033,0.41,0.041,5.2,6.0,,1e+20,,,,,NED,186.33399963378906,0.032999999821186066
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15001,J12253-00084,,186.337,-0.14,0.46,0.042,8.2,10.2,,0.474,12,RMJ122521.1-000832.8,"12,15",[RRB2014] RM J122521.1-000832.8,NED,186.33700561523438,-0.14000000059604645
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15002,J12253-02221,,186.339,-2.369,0.65,0.048,5.2,6.0,,1e+20,,,,,NED,186.33900451660156,-2.36899995803833
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15003,J12254+04257,,186.355,4.429,0.875,0.054,5.8,6.9,,1e+20,,,,,NED,186.35499572753906,4.428999900817871
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15004,J12254+04267,,186.355,4.446,1.19,0.064,5.0,6.0,,1e+20,,,,,NED,186.35499572753906,4.446000099182129
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15005,J12254-04273,,186.358,-4.456,0.54,0.045,7.0,8.6,,1e+20,,,,,NED,186.35800170898438,-4.455999851226807
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15006,J12254-03587,,186.36,-3.979,0.54,0.045,7.2,8.8,,1e+20,,,,,NED,186.36000061035156,-3.9790000915527344
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15007,J12254-01515,,186.365,-1.859,0.53,0.044,5.8,6.8,,1e+20,,,,,NED,186.36500549316406,-1.8589999675750732
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15008,J12255+00060,,186.384,0.1,0.88,0.055,7.1,8.9,,1e+20,,HSCJ122531+000619,14,HSCS J122531+000619,NED,186.38400268554688,0.10000000149011612
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15009,J12255-00267,,186.394,-0.446,0.925,0.056,6.4,7.8,,0.869,14,HSCJ122535-002652,14,HSCS J122535-002652,NED,186.3939971923828,-0.44600000977516174
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15010,J12255+03055,,186.394,3.092,0.39,0.04,5.2,6.0,,1e+20,,RMJ122543.4+030743.0,12,[RRB2014] RM J122543.4+030743.0,NED,186.3939971923828,3.0920000076293945
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15011,J12256-03135,,186.408,-3.226,0.44,0.042,6.0,7.1,,1e+20,,,,,NED,186.4080047607422,-3.2260000705718994
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15012,J12256-02031,,186.419,-2.053,0.58,0.046,6.2,7.4,,1e+20,,,,,NED,186.41900634765625,-2.052999973297119
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15013,J12257-01327,,186.445,-1.546,0.53,0.044,5.9,7.0,,1e+20,,,,,NED,186.44500732421875,-1.5460000038146973
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15014,J12258-01281,,186.455,-1.469,0.85,0.054,6.4,7.8,,1e+20,,HSCJ122550-012824,14,HSCS J122550-012824,NED,186.4550018310547,-1.468999981880188
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15015,J12258-04251,,186.455,-4.419,0.525,0.044,5.6,6.5,,1e+20,,,,,NED,186.4550018310547,-4.419000148773193
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15016,J12258-04427,,186.463,-4.713,0.42,0.041,6.4,7.5,,1e+20,,,,,NED,186.46299743652344,-4.7129998207092285
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15017,J12259+02049,,186.482,2.082,0.73,0.05,6.7,8.1,,1e+20,,,,,NED,186.48199462890625,2.0820000171661377
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15018,J12260+01501,,186.512,1.836,1.08,0.06,5.0,6.0,,1e+20,,,,,NED,186.51199340820312,1.8359999656677246
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15019,J12260+02557,,186.517,2.929,0.44,0.042,7.0,8.6,,0.447,12,RMJ122605.2+025547.3,12,[RRB2014] RM J122605.2+025547.3,NED,186.51699829101562,2.928999900817871
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15020,J12261+02361,,186.53,2.602,0.45,0.042,7.2,8.7,,1e+20,,HSCJ122610+023739,14,HSCS J122610+023739,NED,186.52999877929688,2.6019999980926514
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15021,J12261-03003,,186.544,-3.006,0.36,0.039,5.4,6.2,,1e+20,,,,,NED,186.54400634765625,-3.00600004196167
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15022,J12262-04393,,186.549,-4.656,0.15,0.033,5.1,5.5,,1e+20,,,,,NED,186.5489959716797,-4.656000137329102
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15023,J12262-00357,,186.567,-0.596,0.485,0.043,7.3,8.9,,1e+20,,,,,NED,186.56700134277344,-0.5960000157356262
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15024,J12263-04541,,186.594,-4.902,1.52,0.073,5.4,7.0,,1e+20,,,,,NED,186.593994140625,-4.9019999504089355
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15025,J12264-03485,,186.62,-3.809,0.68,0.049,5.4,6.3,,1e+20,,,,,NED,186.6199951171875,-3.809000015258789
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15026,J12265-02563,,186.644,-2.939,0.39,0.04,5.5,6.4,,0.383,12,RMJ122634.7-025621.4,12,[RRB2014] RM J122634.7-025621.4,NED,186.6439971923828,-2.938999891281128
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15027,J12266-03127,,186.655,-3.212,0.38,0.04,5.8,6.8,,1e+20,,,,,NED,186.65499877929688,-3.2119998931884766
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15028,J12266+00158,,186.664,0.263,0.39,0.04,12.6,17.2,,1e+20,,RMJ122637.0+001542.5,"12,14",[RRB2014] RM J122637.0+001542.5,NED,186.66400146484375,0.2630000114440918
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15029,J12266+01059,,186.664,1.099,0.68,0.049,5.1,6.0,,1e+20,,,,,NED,186.66400146484375,1.0989999771118164
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15030,J12267+02295,,186.683,2.492,0.58,0.046,6.0,7.1,,1e+20,,,,,NED,186.68299865722656,2.492000102996826
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15031,J12267-04537,,186.687,-4.896,0.66,0.048,5.8,6.9,,1e+20,,,,,NED,186.68699645996094,-4.895999908447266
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15032,J12267-00379,,186.694,-0.633,0.14,0.033,7.5,8.5,,0.158,12,RMJ122644.9-003717.9,"12,14,15",[RRB2014] RM J122644.9-003717.9,NED,186.69400024414062,-0.6330000162124634
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15033,J12267-02567,,186.698,-2.945,0.875,0.054,5.1,6.0,,1e+20,,,,,NED,186.697998046875,-2.944999933242798
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15034,J12268+02317,,186.707,2.529,0.58,0.046,6.0,7.1,,1e+20,,HSCJ122651+023145,14,HSCS J122651+023145,NED,186.70700073242188,2.5290000438690186
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15035,J12268+03223,,186.709,3.372,0.23,0.036,6.9,8.1,,0.226,12,RMJ122639.8+032258.0,12,[RRB2014] RM J122639.8+032258.0,NED,186.70899963378906,3.371999979019165
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15036,J12268-04387,,186.713,-4.645,0.39,0.04,6.3,7.4,,1e+20,,,,,NED,186.71299743652344,-4.644999980926514
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15037,J12268-04043,,186.721,-4.072,0.26,0.037,5.8,6.6,,1e+20,,,,,NED,186.7209930419922,-4.072000026702881
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15038,J12268-01455,,186.722,-1.759,0.73,0.05,6.5,7.8,,1e+20,,,,,NED,186.7220001220703,-1.7589999437332153
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15039,J12269+00032,,186.724,0.053,0.635,0.047,5.7,6.8,,1e+20,,,,,NED,186.7239990234375,0.05299999937415123
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15040,J12269+00173,,186.727,0.29,0.58,0.046,5.3,6.1,,1e+20,,,,,NED,186.7270050048828,0.28999999165534973
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15041,J12269-00128,,186.731,-0.213,1.335,0.068,5.6,7.0,,1e+20,,,,,NED,186.7310028076172,-0.21299999952316284
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,15042,J12269+03273,,186.732,3.455,0.35,0.039,7.8,9.5,,1e+20,,RMJ122657.2+032719.4,12,[RRB2014] RM J122657.2+032719.4,NED,186.73199462890625,3.4549999237060547
