catalog,vizier_source,vizier_table,recno,Index,Name,GLON,GLAT,RAJ2000,DEJ2000,e_pos,SNR,Pipeline,PipeDet,PCCS2,PSZ,f_IR,q_neural,Y5R500,e_Y5R500,Val,zID,z,MSZ,E_MSZ,e_MSZ,MCXC,RedMAPPer,ACT,SPT,f_WISE,AMIevi,COSMO,Comment,Simbad,RA_deg,Dec_deg
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1274,1274,PSZ2 G273.59+63.27,273.5932087,63.2772832,180.1091031,3.3484718,1.433629,12.56745,3,111,0,951,0,0.988213,6.612943,1.037291,20,RXC J1200.4+0320,0.1339,5.538075,0.259453,0.256292,J1200.4+0320,RMJ120025.3+032049.2,,,-10,-1000.0,1,,Simbad,180.1091031,3.3484718
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1275,1275,PSZ2 G273.69-68.38,273.6942861,-68.3821011,27.6650943,-45.2368208,7.074668,5.18995,2,111,0,999999,0,0.999638,5.17552,1.688478,22,SPT-CLJ0150-4511,0.32,3.609938,0.5026,0.582568,,,,SPT-CLJ0150-4511,3,-1000.0,0,,Simbad,27.6650943,-45.2368208
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1276,1276,PSZ2 G274.73-16.79,274.7301946,-16.7904893,118.6129556,-61.9600438,2.587422,5.64857,3,111,0,999999,0,0.876887,1.85238,0.670652,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,118.6129556,-61.9600438
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1277,1277,PSZ2 G274.73-32.20,274.7390695,-32.2009159,84.303674,-65.0583993,3.228167,4.97242,3,111,0,999999,0,0.989469,1.254011,0.529347,22,SPT-CLJ0537-6504,0.2,3.361467,0.338682,0.354002,,,,SPT-CLJ0537-6504,-10,-1000.0,0,,Simbad,84.303674,-65.0583993
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1278,1278,PSZ2 G275.24-40.42,275.2429359,-40.4212328,65.539419,-63.5877232,1.655679,4.85358,2,10,0,999999,0,0.510747,0.73443,0.246379,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,65.539419,-63.5877232
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1279,1279,PSZ2 G275.45-28.87,275.4559795,-28.872767,92.2771279,-65.7313946,3.435567,5.81357,3,111,0,954,0,0.997772,6.892203,2.491675,20,QW 0608-657,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,92.2771279,-65.7313946
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1280,1280,PSZ2 G275.64-49.09,275.6461553,-49.0910249,49.2568145,-59.6072484,2.428355,4.69901,1,100,0,999999,0,0.999353,3.837966,1.934487,22,SPT-CLJ0317-5935,0.469,4.43216,0.466667,0.511331,,,,SPT-CLJ0317-5935,3,-1000.0,0,,Simbad,49.2568145,-59.6072484
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1281,1281,PSZ2 G275.73-06.12,275.7386357,-6.1264305,137.0151795,-56.695102,2.465938,5.7529,3,1,0,955,0,0.995229,1.903975,0.618855,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,137.0151795,-56.695102
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1282,1282,PSZ2 G276.09-41.53,276.0947179,-41.533458,62.6639143,-63.7411242,4.108352,6.28379,3,11,0,999999,0,0.907424,4.138597,1.159069,22,SPT-CLJ0411-6340,0.14,2.878028,0.267431,0.269886,,,,SPT-CLJ0411-6340,-10,-1000.0,0,,Simbad,62.6639143,-63.7411242
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1283,1283,PSZ2 G276.14-07.68,276.1462437,-7.6845396,135.347808,-58.0304453,2.428233,5.65201,1,100,0,999999,0,0.999936,2.398893,1.052424,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,135.347808,-58.0304453
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1284,1284,PSZ2 G276.46-21.52,276.4670001,-21.5256102,110.1690605,-65.2938828,2.427908,6.916,1,111,1,956,0,0.918481,1.771737,0.524945,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,"Point sources at: 217GHz,",Simbad,110.1690605,-65.2938828
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1285,1285,PSZ2 G276.75-59.82,276.7584552,-59.8256526,34.3293818,-52.7182565,2.428912,5.44363,1,111,0,999999,0,0.966307,2.056683,0.908279,21,RXCJ0217.2-5244,0.3432,4.482963,0.482562,0.547038,J0217.2-5244,,ACT-CL J0217-5245,SPT-CLJ0217-5245,3,-1000.0,0,,Simbad,34.3293818,-52.7182565
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1286,1286,PSZ2 G277.38+47.07,277.388308,47.0730386,175.3674941,-12.2989714,2.42785,4.94882,1,101,0,957,0,0.993007,2.054228,0.786938,21,RXCJ1141.4-1216,0.1195,2.80771,0.368487,0.398008,J1141.4-1216,,,,-10,-1000.0,0,,Simbad,175.3674941,-12.2989714
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1287,1287,PSZ2 G277.76-51.74,277.7645298,-51.7431491,43.5684937,-58.9607584,2.428839,15.06104,1,111,0,958,0,0.98727,3.28109,0.440988,20,SPT-CLJ0254-5857,0.438,9.692608,0.368847,0.383241,,,,SPT-CLJ0254-5857,3,-1000.0,1,,Simbad,43.5684937,-58.9607584
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1288,1288,PSZ2 G277.93+12.34,277.937145,12.3491229,158.0673575,-43.6660247,5.301757,5.09167,2,111,1,999999,0,0.981455,1.867584,0.89802,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,"Point sources at: 545GHz,",Simbad,158.0673575,-43.6660247
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1289,1289,PSZ2 G278.32-18.77,278.3239795,-18.7752022,117.9169586,-65.9039967,3.285081,5.1145,2,10,1,999999,0,0.934893,0.854249,0.29816,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,"Point sources at: 857GHz,",Simbad,117.9169586,-65.9039967
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1290,1290,PSZ2 G278.33-41.53,278.3336238,-41.537996,60.9318838,-65.2420219,3.563867,7.34364,2,111,0,959,0,0.93018,2.539288,0.881595,22,ACO 3216,0.12,3.360079,0.307464,0.295135,,,,SPT-CLJ0404-6510,-10,-1000.0,1,,Simbad,60.9318838,-65.2420219
