catalog,vizier_source,vizier_table,recno,Name,RAJ2000,DEJ2000,Sep,Photz,E_Photz,e_Photz,Rich,e_Rich,RA_deg,Dec_deg
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1051,MOO J1254-0238,12 54 37.92,-02 38 32.1,19,1.09,0.1,0.1,21,5,193.658,-2.64225
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1052,MOO J1254+8243,12 54 44.74,+82 43 03.2,23,1.05,0.09,0.09,23,5,193.68641666666664,82.71755555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1053,MOO J1254+3320,12 54 42.88,+33 20 45.5,31,1.31,0.06,0.1,23,5,193.67866666666663,33.34597222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1054,MOO J1254+3320,12 54 42.88,+33 20 45.5,31,1.31,0.06,0.1,23,5,193.67866666666663,33.34597222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1055,MOO J1254+3320,12 54 42.88,+33 20 45.5,31,1.31,0.06,0.1,23,5,193.67866666666663,33.34597222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1056,MOO J1256+2103,12 56 01.92,+21 03 11.9,17,0.94,0.11,0.1,29,6,194.008,21.05330555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1057,MOO J1256+2537,12 56 08.17,+25 37 13.9,3,1.14,0.09,0.07,37,6,194.03404166666664,25.620527777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1058,MOO J1257-0123,12 57 06.96,-01 23 47.3,6,1.23,0.08,0.1,31,5,194.279,-1.396472222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1059,MOO J1257-2221,12 57 39.23,-22 21 44.4,14,1.41,0.06,0.06,21,4,194.4134583333333,-22.362333333333336
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1060,MOO J1259-1953,12 59 20.91,-19 53 51.7,6,1.05,0.05,0.05,56,8,194.837125,-19.897694444444443
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1061,MOO J1300+7346,13 00 10.87,+73 45 38.8,27,0.98,0.04,0.04,42,6,195.04529166666663,73.76077777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1062,MOO J1300-2135,13 00 09.97,-21 35 23.8,24,0.94,0.06,0.06,38,6,195.04154166666663,-21.589944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1063,MOO J1300-2135,13 00 09.97,-21 35 23.8,24,0.94,0.06,0.06,38,6,195.04154166666663,-21.589944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1064,MOO J1300-2135,13 00 09.97,-21 35 23.8,24,0.94,0.06,0.06,38,6,195.04154166666663,-21.589944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1065,MOO J1300-2132,13 00 30.04,-21 32 22.7,21,0.96,0.06,0.07,27,6,195.12516666666664,-21.53963888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1066,MOO J1300-1132,13 00 27.34,-11 32 12.8,30,1.1,0.06,0.05,36,6,195.11391666666665,-11.536888888888887
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1067,MOO J1300+2047,13 00 35.93,+20 47 00.6,32,1.19,0.09,0.08,38,6,195.1497083333333,20.7835
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1068,MOO J1300+1849,13 00 36.29,+18 50 13.1,18,1.21,0.1,0.12,25,5,195.1512083333333,18.836972222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1069,MOO J1301+6036,13 01 34.35,+60 35 59.2,23,0.99,0.05,0.04,28,6,195.393125,60.59977777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1070,MOO J1302-2132,13 02 21.77,-21 32 44.3,40,1.13,0.07,0.06,37,6,195.5907083333333,-21.54563888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1071,MOO J1302-1331,13 02 38.02,-13 31 00.5,6,0.88,0.09,0.08,15,5,195.65841666666665,-13.516805555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1072,MOO J1303+5725,13 03 10.00,+57 25 26.9,11,0.91,0.11,0.08,20,5,195.79166666666663,57.42413888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1073,MOO J1304-1050,13 04 12.84,-10 50 29.7,17,1.14,0.05,0.04,48,7,196.0535,-10.841583333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1074,MOO J1304-1050,13 04 12.84,-10 50 29.7,17,1.14,0.05,0.04,48,7,196.0535,-10.841583333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1075,MOO J1306+1940,13 06 24.54,+19 40 18.8,7,0.96,0.13,0.13,6,4,196.60225,19.67188888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1076,MOO J1306+1940,13 06 24.54,+19 40 18.8,7,0.96,0.13,0.13,6,4,196.60225,19.67188888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1077,MOO J1307-1747,13 07 16.96,-17 48 14.9,33,1.32,0.04,0.06,22,5,196.82066666666665,-17.80413888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1078,MOO J1307+4131,13 07 22.18,+41 31 57.0,38,1.03,0.07,0.05,50,7,196.84241666666665,41.5325
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1079,MOO J1307+3403,13 07 28.25,+34 03 40.2,8,1.31,0.04,0.07,25,5,196.86770833333333,34.061166666666665
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1080,MOO J1308-0533,13 08 08.09,-05 32 55.8,21,1.32,0.05,0.09,23,5,197.0337083333333,-5.5488333333333335
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1081,MOO J1308+2429,13 08 16.94,+24 30 15.3,32,1.29,0.05,0.05,41,6,197.0705833333333,24.50425
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1082,MOO J1308+4612,13 08 23.76,+46 12 38.0,17,1.01,0.07,0.08,29,6,197.099,46.21055555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1083,MOO J1308+1622,13 08 24.55,+16 22 40.1,19,1.02,0.09,0.09,18,5,197.10229166666664,16.377805555555558
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1084,MOO J1308+1518,13 08 37.53,+15 17 43.2,15,1.05,0.09,0.09,30,6,197.156375,15.295333333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1085,MOO J1308+2406,13 08 44.13,+24 06 23.2,27,1.13,0.09,0.08,30,5,197.183875,24.106444444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1086,MOO J1309-0648,13 09 09.51,-06 48 25.4,11,1.02,0.07,0.07,25,5,197.289625,-6.807055555555555
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1087,MOO J1309-0557,13 09 53.91,-05 58 11.7,16,0.97,0.07,0.08,34,6,197.474625,-5.969916666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1088,MOO J1309+1151,13 09 56.03,+11 51 33.5,14,0.96,0.06,0.07,24,5,197.4834583333333,11.859305555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1089,MOO J1310+1608,13 10 29.00,+16 08 12.1,9,1.42,0.08,0.07,34,6,197.6208333333333,16.136694444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1090,MOO J1310+1707,13 10 39.08,+17 07 21.1,55,1e+20,1e+20,1e+20,16959,63,197.66283333333328,17.12252777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1091,MOO J1310+3238,13 10 48.53,+32 38 25.5,29,1.02,0.07,0.06,25,5,197.7022083333333,32.64041666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1092,MOO J1310+2852,13 10 52.25,+28 52 12.9,32,1.1,0.04,0.03,47,7,197.7177083333333,28.87025
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1093,MOO J1311+2121,13 11 45.20,+21 21 46.4,23,0.97,0.04,0.05,39,6,197.93833333333333,21.36288888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1094,MOO J1311+2121,13 11 45.20,+21 21 46.4,23,0.97,0.04,0.05,39,6,197.93833333333333,21.36288888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1095,MOO J1313+3414,13 13 09.03,+34 13 45.6,35,1.03,0.11,0.09,30,6,198.287625,34.22933333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1096,MOO J1313+5112,13 13 19.52,+51 12 42.8,2,1.09,0.05,0.05,39,6,198.3313333333333,51.21188888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1097,MOO J1313-1337,13 13 45.09,-13 37 59.1,48,1e+20,1e+20,1e+20,16959,63,198.437875,-13.633083333333332
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1098,MOO J1314+4401,13 14 44.34,+44 01 56.0,25,0.94,0.08,0.08,24,5,198.68475,44.032222222222224
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1099,MOO J1315+6924,13 15 53.94,+69 23 20.7,58,1e+20,1e+20,1e+20,16959,63,198.97475,69.38908333333335
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1100,MOO J1315+1827,13 15 52.07,+18 27 41.1,27,1.23,0.07,0.1,34,6,198.9669583333333,18.461416666666665
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1101,MOO J1316-2127,13 16 33.47,-21 27 44.4,4,1.05,0.06,0.07,41,6,199.13945833333327,-21.462333333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1102,MOO J1316-2127,13 16 33.47,-21 27 44.4,4,1.05,0.06,0.07,41,6,199.13945833333327,-21.462333333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1103,MOO J1316-2127,13 16 33.47,-21 27 44.4,4,1.05,0.06,0.07,41,6,199.13945833333327,-21.462333333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1104,MOO J1318+1430,13 18 10.61,+14 31 13.0,22,1.28,0.08,0.12,14,4,199.5442083333333,14.520277777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1105,MOO J1319+5519,13 19 40.60,+55 19 03.3,7,0.94,0.05,0.04,44,7,199.91916666666663,55.31758333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1106,MOO J1319+5519,13 19 40.60,+55 19 03.3,7,0.94,0.05,0.04,44,7,199.91916666666663,55.31758333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1107,MOO J1321+4411,13 20 59.53,+44 11 25.1,14,1.19,0.06,0.05,55,7,200.2480416666667,44.190305555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1108,MOO J1321-1111,13 21 56.92,-11 11 45.2,13,1.12,0.1,0.09,24,5,200.48716666666664,-11.19588888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1109,MOO J1322+3134,13 22 11.26,+31 34 28.7,8,1.16,0.11,0.09,24,5,200.54691666666665,31.574638888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1110,MOO J1322-2100,13 22 08.67,-21 00 54.2,54,1e+20,1e+20,1e+20,16959,63,200.536125,-21.01505555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1111,MOO J1322-0228,13 22 57.72,-02 27 58.7,26,0.82,0.04,0.03,83,9,200.7405,-2.4663055555555555
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1112,MOO J1322-0228,13 22 57.72,-02 27 58.7,26,0.82,0.04,0.03,83,9,200.7405,-2.4663055555555555
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1113,MOO J1324+6217,13 24 17.60,+62 16 43.3,22,1.09,0.11,0.1,21,5,201.07333333333327,62.27869444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1114,MOO J1324+6042,13 24 30.45,+60 42 53.1,38,1.1,0.07,0.06,32,6,201.126875,60.71475
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1115,MOO J1325+2438,13 25 54.70,+24 38 36.1,13,0.98,0.1,0.1,16,5,201.47791666666663,24.643361111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1116,MOO J1325+2200,13 25 57.10,+22 00 46.9,11,1.14,0.05,0.04,32,6,201.48791666666665,22.01302777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1117,MOO J1325+2950,13 25 56.36,+29 50 06.1,14,1.16,0.1,0.09,22,5,201.4848333333333,29.83502777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1118,MOO J1326-0123,13 26 10.75,-01 24 10.4,22,1.34,0.07,0.07,18,4,201.54479166666664,-1.4028888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1119,MOO J1326+7824,13 26 28.57,+78 24 10.0,29,1.06,0.08,0.07,21,5,201.61904166666665,78.40277777777779
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1120,MOO J1327+3154,13 26 59.87,+31 54 28.6,14,1.03,0.08,0.07,17,5,201.7494583333333,31.907944444444443
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1121,MOO J1327-1358,13 27 26.34,-13 58 31.8,3,1.52,0.23,0.09,18,4,201.85975,-13.9755
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1122,MOO J1327+2317,13 27 39.72,+23 16 47.2,23,0.98,0.08,0.08,19,5,201.9155,23.279777777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1123,MOO J1327+5340,13 27 51.86,+53 40 48.6,3,1.02,0.09,0.09,9,4,201.9660833333333,53.680166666666665
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1124,MOO J1328+0422,13 28 17.59,+04 22 50.7,36,0.9,0.08,0.07,16,5,202.07329166666665,4.38075
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1125,MOO J1329+5647,13 29 50.59,+56 47 44.2,21,1.43,0.04,0.04,42,6,202.46079166666664,56.79561111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1126,MOO J1330+0850,13 30 04.12,+08 50 26.2,32,0.89,0.09,0.08,20,6,202.51716666666664,8.840611111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1127,MOO J1330+2157,13 30 42.59,+21 57 13.7,3,1.41,0.05,0.05,40,6,202.6774583333333,21.953805555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1128,MOO J1332-0328,13 32 32.69,-03 28 17.6,30,0.91,0.08,0.07,31,6,203.1362083333333,-3.471555555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1129,MOO J1332-0328,13 32 32.69,-03 28 17.6,30,0.91,0.08,0.07,31,6,203.1362083333333,-3.471555555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1130,MOO J1333+1941,13 33 54.01,+19 42 10.0,18,1.06,0.07,0.06,28,6,203.47504166666664,19.702777777777776
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1131,MOO J1334+1443,13 34 45.72,+14 43 11.1,38,0.98,0.11,0.1,20,5,203.6905,14.71975
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1132,MOO J1334+3400,13 34 50.63,+33 59 51.6,22,0.88,0.03,0.03,36,7,203.7109583333333,33.99766666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1133,MOO J1334+3400,13 34 50.63,+33 59 51.6,22,0.88,0.03,0.03,36,7,203.7109583333333,33.99766666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1134,MOO J1335+1430,13 35 29.02,+14 30 07.1,20,1.29,0.06,0.08,37,6,203.87091666666663,14.50197222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1135,MOO J1335-1402,13 35 39.37,-14 01 59.6,23,0.85,0.07,0.05,19,5,203.91404166666663,-14.033222222222223
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1136,MOO J1335+3004,13 35 42.90,+30 04 14.7,17,1.03,0.09,0.07,29,6,203.92875,30.07075
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1137,MOO J1336+4622,13 36 14.18,+46 22 17.3,32,0.91,0.07,0.05,45,7,204.0590833333333,46.37147222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1138,MOO J1336+4622,13 36 14.18,+46 22 17.3,32,0.91,0.07,0.05,45,7,204.0590833333333,46.37147222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1139,MOO J1336+4332,13 36 28.81,+43 32 20.5,17,1.08,0.06,0.07,26,5,204.12004166666665,43.539027777777775
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1140,MOO J1336+0852,13 36 48.02,+08 52 57.9,16,1.17,0.09,0.07,31,6,204.2000833333333,8.88275
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1141,MOO J1336+4240,13 36 58.60,+42 41 02.5,23,0.96,0.08,0.09,27,6,204.24416666666664,42.68402777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1142,MOO J1336+4240,13 36 58.60,+42 41 02.5,23,0.96,0.08,0.09,27,6,204.24416666666664,42.68402777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1143,MOO J1337+3529,13 37 30.97,+35 28 25.3,41,1.21,0.06,0.07,51,7,204.37904166666667,35.47369444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1144,MOO J1338+6339,13 38 34.41,+63 39 41.3,12,0.98,0.1,0.1,26,6,204.643375,63.66147222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1145,MOO J1338+5115,13 38 37.12,+51 15 30.6,23,0.86,0.04,0.03,36,6,204.65466666666663,51.2585
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1146,MOO J1339-0719,13 39 18.38,-07 19 53.0,8,1.17,0.05,0.04,33,6,204.8265833333333,-7.331388888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1147,MOO J1339-2314,13 39 19.09,-23 15 07.1,11,1.01,0.09,0.09,28,5,204.82954166666667,-23.25197222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1148,MOO J1340+2203,13 40 56.48,+22 02 58.8,38,0.96,0.04,0.05,33,6,205.2353333333333,22.049666666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1149,MOO J1341+2320,13 41 35.16,+23 20 29.7,52,1e+20,1e+20,1e+20,16959,63,205.3965,23.34158333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1150,MOO J1341-1420,13 41 50.67,-14 20 24.9,7,1.14,0.06,0.05,42,6,205.461125,-14.34025
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1151,MOO J1341-0544,13 41 59.39,-05 44 54.8,13,0.89,0.06,0.05,26,6,205.4974583333333,-5.748555555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1152,MOO J1342-1913,13 42 14.90,-19 13 14.0,11,1.08,0.04,0.05,41,6,205.5620833333333,-19.220555555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1153,MOO J1342-1913,13 42 14.90,-19 13 14.0,11,1.08,0.04,0.05,41,6,205.5620833333333,-19.220555555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1154,MOO J1342+0646,13 42 45.02,+06 46 26.8,11,1.16,0.09,0.08,29,5,205.6875833333333,6.774111111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1155,MOO J1342+4302,13 42 49.65,+43 02 43.9,10,1.12,0.1,0.09,26,5,205.706875,43.04552777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1156,MOO J1342-0451,13 42 54.78,-04 51 15.6,26,1.01,0.11,0.11,18,5,205.72825,-4.854333333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1157,MOO J1343-2158,13 43 07.51,-21 58 41.8,17,0.89,0.08,0.07,27,5,205.78129166666665,-21.978277777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1158,MOO J1343+3208,13 43 12.21,+32 08 14.3,9,0.99,0.06,0.05,31,6,205.800875,32.13730555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1159,MOO J1343+3208,13 43 12.21,+32 08 14.3,9,0.99,0.06,0.05,31,6,205.800875,32.13730555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1160,MOO J1344+7832,13 44 59.65,+78 33 01.3,20,0.94,0.05,0.05,55,7,206.24854166666665,78.5503611111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1161,MOO J1344+2826,13 44 57.58,+28 26 12.3,18,1.03,0.1,0.09,25,5,206.23991666666663,28.43675
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1162,MOO J1345+0649,13 45 27.03,+06 49 15.7,15,1.02,0.09,0.08,14,4,206.362625,6.821027777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1163,MOO J1345-0125,13 45 40.14,-01 25 03.9,4,1.46,0.08,0.07,30,5,206.41725,-1.41775
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1164,MOO J1345-0125,13 45 40.14,-01 25 03.9,4,1.46,0.08,0.07,30,5,206.41725,-1.41775
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1165,MOO J1346+2943,13 46 16.37,+29 43 21.6,8,1.02,0.07,0.07,15,4,206.5682083333333,29.722666666666665
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1166,MOO J1346+3508,13 46 24.03,+35 08 43.8,17,1.1,0.15,0.12,14,4,206.600125,35.1455
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1167,MOO J1346-1834,13 46 28.55,-18 34 46.4,16,1.05,0.06,0.07,17,5,206.61895833333327,-18.579555555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1168,MOO J1347+3801,13 47 31.90,+38 01 54.6,5,1.35,0.04,0.04,37,6,206.88291666666663,38.03183333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1169,MOO J1347+0517,13 47 37.06,+05 16 49.1,29,1.14,0.06,0.05,50,7,206.90441666666663,5.280305555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1170,MOO J1347-1037,13 47 40.33,-10 37 49.3,12,0.91,0.09,0.07,22,5,206.91804166666665,-10.630361111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1171,MOO J1347+1909,13 47 54.81,+19 10 08.0,20,0.99,0.06,0.05,29,6,206.978375,19.16888888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1172,MOO J1348+0420,13 48 13.01,+04 21 03.4,32,1.31,0.05,0.09,32,5,207.0542083333333,4.350944444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1173,MOO J1348-0103,13 48 37.92,-01 02 58.6,11,1.14,0.11,0.08,17,4,207.158,-1.0496111111111113
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1174,MOO J1348+2519,13 48 41.81,+25 19 42.3,11,1.34,0.05,0.05,28,5,207.17420833333333,25.328416666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1175,MOO J1348-0126,13 48 55.56,-01 26 47.2,4,1.13,0.11,0.1,33,6,207.2315,-1.4464444444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1176,MOO J1349+3008,13 49 35.80,+30 08 54.2,11,1.17,0.05,0.03,48,7,207.39916666666664,30.14838888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1177,MOO J1349+4337,13 49 49.61,+43 37 47.5,17,1.08,0.04,0.05,18,5,207.45670833333327,43.62986111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1178,MOO J1350+0036,13 50 27.75,+00 36 51.6,11,1.33,0.08,0.09,17,4,207.615625,0.6143333333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1179,MOO J1350+0036,13 50 27.75,+00 36 51.6,11,1.33,0.08,0.09,17,4,207.615625,0.6143333333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1180,MOO J1351+1913,13 51 39.54,+19 13 35.7,8,1.12,0.04,0.04,54,7,207.91475,19.22658333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1181,MOO J1351+1913,13 51 39.54,+19 13 35.7,8,1.12,0.04,0.04,54,7,207.91475,19.22658333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1182,MOO J1351+1913,13 51 39.54,+19 13 35.7,8,1.12,0.04,0.04,54,7,207.91475,19.22658333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1183,MOO J1353+1317,13 53 34.74,+13 16 57.0,24,1.55,0.2,0.08,37,6,208.39475,13.2825
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1184,MOO J1353+1317,13 53 34.74,+13 16 57.0,24,1.55,0.2,0.08,37,6,208.39475,13.2825
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1185,MOO J1353-0541,13 53 44.50,-05 41 32.5,23,0.94,0.07,0.07,22,6,208.43541666666664,-5.692361111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1186,MOO J1353-0541,13 53 44.50,-05 41 32.5,23,0.94,0.07,0.07,22,6,208.43541666666664,-5.692361111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1187,MOO J1354+1329,13 54 52.43,+13 29 53.8,21,1.48,0.07,0.06,44,6,208.7184583333333,13.498277777777776
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1188,MOO J1355+1043,13 55 09.22,+10 44 04.8,25,1.32,0.04,0.07,31,5,208.78841666666665,10.734666666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1189,MOO J1355+1043,13 55 09.22,+10 44 04.8,25,1.32,0.04,0.07,31,5,208.78841666666665,10.734666666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1190,MOO J1355+1913,13 55 17.06,+19 13 47.9,3,1.34,0.06,0.06,21,4,208.8210833333333,19.22997222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1191,MOO J1355+1606,13 55 52.20,+16 07 29.8,37,1.03,0.07,0.06,48,7,208.9675,16.124944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1192,MOO J1355-1823,13 55 52.66,-18 23 48.1,27,0.96,0.1,0.1,37,6,208.96941666666663,-18.39669444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1193,MOO J1355+6116,13 55 57.03,+61 16 09.1,15,1.09,0.07,0.07,32,6,208.987625,61.269194444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1194,MOO J1355+6116,13 55 57.03,+61 16 09.1,15,1.09,0.07,0.07,32,6,208.987625,61.269194444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1195,MOO J1355+6116,13 55 57.03,+61 16 09.1,15,1.09,0.07,0.07,32,6,208.987625,61.269194444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1196,MOO J1358+2654,13 58 37.04,+26 54 28.5,5,1.33,0.05,0.04,41,6,209.6543333333333,26.907916666666665
